Year,Region,Species,Latitude,Latitude_std_err,Longitude,Longitude_std_err
1986,Northeast US Fall,Gymnura altavela,38.23009019,0.552421147,-74.51687274,0.161098283
1986,Northeast US Fall,Helicolenus dactylopterus,42.14371775,0.380280823,-67.92450667,0.36255645
1986,Northeast US Fall,Hemitripterus americanus,42.11112846,0.225348276,-68.13065079,0.293556375
1986,Northeast US Fall,Hippoglossoides platessoides,42.94278886,0.187241708,-69.04412831,0.266820494
1986,Northeast US Fall,Hippoglossus hippoglossus,42.54848139,0.199227203,-67.78793208,0.511461729
1986,Northeast US Fall,Homarus americanus,41.54464025,0.208707815,-68.80262828,0.333275197
1986,Northeast US Fall,Illex illecebrosus,41.4310464,0.293378741,-69.68621563,0.382187882
1986,Northeast US Fall,Leiostomus xanthurus,36.32369599,0.253710795,-75.45058644,0.056365916
1986,Northeast US Fall,Lepophidium profundorum,40.38855002,0.171566119,-70.04310604,0.490598169
1986,Northeast US Fall,Leucoraja erinacea,40.98990621,0.156321885,-69.37387013,0.446381646
1986,Northeast US Fall,Leucoraja garmani,39.73090551,0.538257771,-72.6175943,0.401406425
1986,Northeast US Fall,Leucoraja ocellata,41.48826091,0.11976815,-68.20455797,0.231450182
1986,Northeast US Fall,Limulus polyphemus,38.43524593,0.055027606,-74.4972935,0.0914694
1986,Northeast US Fall,Lithodes maja,43.02618477,0.272279923,-69.48939645,0.30240761
1986,Northeast US Fall,Loligo pealeii,39.94340559,0.202804884,-71.22534092,0.387611594
1986,Northeast US Fall,Lophius americanus,42.12888786,0.204489196,-68.3806864,0.264079561
1986,Northeast US Fall,Macrouridae,42.16021932,0.592039421,-67.51514235,1.042726914
1986,Northeast US Fall,Malacoraja senta,42.51366104,0.219397637,-68.32603834,0.316155527
1986,Northeast US Fall,Melanogrammus aeglefinus,42.21336863,0.193417376,-67.49976941,0.334580389
1986,Northeast US Fall,Merluccius albidus,39.48534159,0.560454088,-71.54264341,0.72515928
1986,Northeast US Fall,Merluccius bilinearis,42.41492002,0.137771767,-68.53547045,0.163195696
1986,Northeast US Fall,Micropogonias undulatus,36.98116559,0.225420367,-75.20637083,0.06967639
1986,Northeast US Fall,Mustelus canis,40.04927773,0.194130823,-73.18297457,0.244000169
1986,Northeast US Fall,Myctophidae spp.,38.36760932,0.456234311,-72.67605383,0.521868404
1986,Northeast US Fall,Myliobatis freminvillei,37.14110899,0.05441262,-75.11816396,0.022519831
1986,Northeast US Fall,Myoxocephalus octodecemspinosus,41.83237339,0.116014637,-67.46756177,0.220043472
1986,Northeast US Fall,Myxine glutinosa,42.55497326,0.181391795,-68.6389512,0.444148282
1986,Northeast US Fall,Ovalipes ocellatus,38.03519757,0.478210148,-73.66544584,0.798437243
1986,Northeast US Fall,Ovalipes stephensoni,37.11857862,0.079669183,-75.07459817,0.108792769
1986,Northeast US Fall,Pandalus borealis,42.96221476,0.161515299,-68.81910749,0.240461058
1986,Northeast US Fall,Paralichthys dentatus,40.37819327,0.314706788,-70.50998191,0.689284053
1986,Northeast US Fall,Paralichthys oblongus,40.5220479,0.184370438,-70.60281417,0.435303718
1986,Northeast US Fall,Peprilus tracanthus,39.98976993,0.22567632,-71.02391863,0.332251989
1986,Northeast US Fall,Peprilus triacanthus,39.98976993,0.22567632,-71.02391863,0.332251989
1986,Northeast US Fall,Peristedion miniatum,39.84682826,0.241233041,-70.69377918,0.640970017
1986,Northeast US Fall,Phycis chesteri,41.75864675,0.949013539,-67.26137518,0.306073074
1986,Northeast US Fall,Placopecten magellanicus,39.73604209,0.241188544,-71.91452625,0.497179947
1986,Northeast US Fall,Pollachius virens,43.25872263,0.150219992,-67.75719035,0.293692604
1986,Northeast US Fall,Pomatomus saltatrix,41.08587444,0.22547786,-68.09773601,0.525117593
1986,Northeast US Fall,Prionotus carolinus,38.64174065,0.354602476,-73.19415366,0.531935489
1986,Northeast US Fall,Prionotus evolans,38.62176898,0.4892366,-74.1459607,0.318028339
1986,Northeast US Fall,Raja eglanteria,37.42155804,0.284407061,-74.86780306,0.223636837
1986,Northeast US Fall,Scomber scombrus,42.43713212,0.475220063,-67.76388532,0.523069898
1986,Northeast US Fall,Scomberesox saurus,42.4283187,0.488634778,-68.04521265,0.406447182
1986,Northeast US Fall,Scophthalmus aquosus,41.09555742,0.185788885,-69.14737199,0.399234898
1986,Northeast US Fall,Scyliorhinus retifer,39.8359369,0.835177825,-70.04748488,1.379351553
1986,Northeast US Fall,Sebastes fasciatus,42.82957303,0.16482866,-68.21372699,0.309255493
1986,Northeast US Fall,Sphoeroides maculatus,36.93146271,0.335785493,-75.15250327,0.055140444
1986,Northeast US Fall,Squalus acanthias,41.91002377,0.18372161,-68.432768,0.219428636
1986,Northeast US Fall,Squatina dumeril,38.22442852,0.215299626,-74.57429305,0.112313659
1986,Northeast US Fall,Stenotomus chrysops,37.55309284,0.28619049,-74.58608048,0.300488244
1986,Northeast US Fall,Synodus foetens,37.07158948,0.232473467,-75.17671757,0.084446723
1986,Northeast US Fall,Tautogolabrus adspersus,40.97692998,0.17415289,-67.85623223,0.208784015
1986,Northeast US Fall,Trachurus lathami,37.22014838,0.061920956,-75.12866296,0.016172111
1986,Northeast US Fall,Triglops murrayi,41.84824846,0.203122285,-66.87360738,0.188066563
1986,Northeast US Fall,Urophycis chuss,41.82923194,0.184945112,-68.95622309,0.320531335
1986,Northeast US Fall,Urophycis regia,38.22304925,0.251295,-73.72492221,0.298752912
1986,Northeast US Fall,Urophycis tenuis,42.85819924,0.170708726,-68.33989316,0.213062886
1986,Northeast US Fall,Zenopsis conchifer,39.51098506,0.154045361,-72.29126421,0.186236035
1986,Northeast US Fall,Zoarces americanus,42.06543072,0.256055823,-68.5995684,0.383134226
1986,Northeast US Fall,NA,41.12279562,0.132525394,-68.90998251,0.31360777
1986,Northeast US Spring,Alosa aestivalis,39.35293822,0.150737356,-73.51529323,0.217865367
1986,Northeast US Spring,Alosa pseudoharengus,40.30543408,0.302904604,-71.61351015,0.386361958
1986,Northeast US Spring,Alosa sapidissima,39.81552386,0.367296517,-70.21639762,0.499346649
1986,Northeast US Spring,Amblyraja radiata,42.66969621,0.174338902,-68.48598679,0.232675842
1986,Northeast US Spring,Ammodytes dubius,41.02820041,0.201313529,-68.93237494,0.525242961
1986,Northeast US Spring,Anarhichas lupus,42.5209372,0.264806397,-69.22502539,0.305227231
1986,Northeast US Spring,Anchoa mitchilli,36.79658013,0,-75.67942724,0
1986,Northeast US Spring,Argentina silus,42.53587879,0.210134268,-67.23514346,0.127921727
1986,Northeast US Spring,Brevoortia tyrannus,36.1549186,0.02921858,-75.53552238,0.025595865
1986,Northeast US Spring,Brosme brosme,42.93362795,0.193707231,-68.04414252,0.30501372
1986,Northeast US Spring,Cancer borealis,40.37788883,0.094032311,-69.72620074,0.486815626
1986,Northeast US Spring,Cancer irroratus,40.05453524,0.23603859,-73.0428015,0.233986794
1986,Northeast US Spring,Centropristis striata,39.58987574,0.243279673,-72.54145543,0.269156676
1986,Northeast US Spring,Citharichthys arctifrons,39.3999999,0.187052141,-73.45512159,0.091120479
1986,Northeast US Spring,Clupea harengus,40.54115073,0.08431156,-71.34668788,0.226751103
1986,Northeast US Spring,Conger oceanicus,39.66668838,0.461772725,-70.91385092,0.889027519
1986,Northeast US Spring,Crustacea shrimp,42.61451618,0.225084837,-68.96273198,0.246592443
1986,Northeast US Spring,Cryptacanthodes maculatus,NaN,NaN,NaN,NaN
1986,Northeast US Spring,Cyclopterus lumpus,44.05762729,NaN,-68.21317663,NaN
1986,Northeast US Spring,Cynoscion regalis,39.87655718,NaN,-72.51863765,NaN
1986,Northeast US Spring,Dipturus laevis,41.54513698,NaN,-66.59437785,NaN
1986,Northeast US Spring,Enchelyopus cimbrius,42.55265704,0.307558142,-68.7370543,0.397376094
1986,Northeast US Spring,Gadus morhua,41.79834589,0.155383658,-68.57009554,0.262629044
1986,Northeast US Spring,Glyptocephalus cynoglossus,42.71853156,0.170524568,-68.63268374,0.212604764
1986,Northeast US Spring,Helicolenus dactylopterus,38.79628704,0.523542563,-71.48444972,0.833648055
1986,Northeast US Spring,Hemitripterus americanus,41.90993377,0.199046093,-68.83511227,0.287652376
1986,Northeast US Spring,Hippoglossoides platessoides,42.54456901,0.197824043,-68.56906744,0.25123214
1986,Northeast US Spring,Hippoglossus hippoglossus,43.6411602,NaN,-66.9401296,NaN
1986,Northeast US Spring,Homarus americanus,41.68332958,0.238703011,-69.09747811,0.343225617
1986,Northeast US Spring,Illex illecebrosus,39.09697828,0.261685531,-72.15659689,0.61054677
1986,Northeast US Spring,Lepophidium profundorum,40.00822632,0.381196255,-70.04587948,0.73280267
1986,Northeast US Spring,Leucoraja erinacea,40.78361421,0.176300079,-69.70880684,0.44013779
1986,Northeast US Spring,Leucoraja garmani,36.09257296,0.306971601,-74.85159195,0.094384719
1986,Northeast US Spring,Leucoraja ocellata,41.08850735,0.142711272,-69.1474994,0.384169739
1986,Northeast US Spring,Limulus polyphemus,39.40461575,0.344655413,-74.19383391,0.230853061
1986,Northeast US Spring,Lithodes maja,43.44196602,0.098276536,-68.63474546,0.686138624
1986,Northeast US Spring,Loligo pealeii,39.4410067,0.208484767,-71.80115831,0.330649645
1986,Northeast US Spring,Lophius americanus,41.28323703,0.294524065,-69.58718423,0.483119548
1986,Northeast US Spring,Macrouridae,42.10554867,0.364970501,-67.75692946,0.616652325
1986,Northeast US Spring,Malacoraja senta,42.87589058,0.19436199,-68.01745944,0.278820921
1986,Northeast US Spring,Melanogrammus aeglefinus,42.13684118,0.25560414,-67.45563424,0.24411492
1986,Northeast US Spring,Menidia menidia,NaN,NaN,NaN,NaN
1986,Northeast US Spring,Merluccius albidus,39.97268057,0.202305609,-71.15586449,0.7334945
1986,Northeast US Spring,Merluccius bilinearis,41.2085051,0.171265982,-69.00007183,0.290027852
1986,Northeast US Spring,Mustelus canis,37.14527224,0.342786292,-74.72466867,0.287550836
1986,Northeast US Spring,Myctophidae spp.,38.15147764,0.517387599,-73.08596117,0.443427835
1986,Northeast US Spring,Myoxocephalus octodecemspinosus,41.36632923,0.147845431,-69.02932928,0.308282749
1986,Northeast US Spring,Myxine glutinosa,39.47923366,NaN,-72.19433812,NaN
1986,Northeast US Spring,Paralichthys dentatus,39.35392671,0.280856276,-72.86989514,0.341146992
1986,Northeast US Spring,Paralichthys oblongus,40.2248708,0.149625457,-71.04184312,0.314751938
1986,Northeast US Spring,Peprilus tracanthus,40.25335252,0.104318128,-70.40802353,0.259950494
1986,Northeast US Spring,Peprilus triacanthus,40.25335252,0.104318128,-70.40802353,0.259950494
1986,Northeast US Spring,Peristedion miniatum,40.08928724,0.203983489,-70.44427695,0.55612479
1986,Northeast US Spring,Phycis chesteri,42.11385822,0.193952605,-68.31960464,0.63878787
1986,Northeast US Spring,Placopecten magellanicus,39.72083484,0.240822813,-72.16444289,0.518490959
1986,Northeast US Spring,Pollachius virens,41.83071123,0.175417522,-68.6571476,0.172560503
1986,Northeast US Spring,Pomatomus saltatrix,36.61983692,0.347216395,-74.66492204,0.086113695
1986,Northeast US Spring,Prionotus carolinus,38.92202473,0.281358574,-72.90659557,0.319225551
1986,Northeast US Spring,Prionotus evolans,39.50748425,0.453326841,-72.81560691,0.364955118
1986,Northeast US Spring,Raja eglanteria,37.00357455,0.216321791,-74.95974292,0.127588147
1986,Northeast US Spring,Scomber scombrus,39.55258235,0.234782737,-72.51084859,0.313066583
1986,Northeast US Spring,Scophthalmus aquosus,39.77625874,0.274445764,-71.5141237,0.527795419
1986,Northeast US Spring,Scyliorhinus retifer,39.34141136,0.362761997,-72.64087748,0.449359473
1986,Northeast US Spring,Sebastes fasciatus,43.30038992,0.150748746,-67.65996387,0.282564283
1986,Northeast US Spring,Squalus acanthias,39.91070179,0.281180864,-71.28253439,0.440597428
1986,Northeast US Spring,Squatina dumeril,36.99244048,0.18658978,-74.9421394,0.095458788
1986,Northeast US Spring,Stenotomus chrysops,39.51342511,0.158841804,-72.65378017,0.170456109
1986,Northeast US Spring,Tautogolabrus adspersus,40.79653765,0.168133944,-69.36648391,0.702016769
1986,Northeast US Spring,Urophycis chuss,41.54675411,0.135296127,-68.2964631,0.247920593
1986,Northeast US Spring,Urophycis regia,39.1376229,0.295858809,-71.97397587,0.484238551
1986,Northeast US Spring,Urophycis tenuis,42.22182827,0.211194473,-68.46496147,0.270882322
1986,Northeast US Spring,Zenopsis conchifer,39.21044791,0.411858764,-72.51504231,0.440763724
1986,Northeast US Spring,Zoarces americanus,40.9913838,0.115727498,-70.32574157,0.255212742
1986,Northeast US Spring,NA,41.12965112,0.172005547,-69.67742638,0.352478441
1986,West Coast Triennial,Actiniaria spp.,41.15684775,0.865525589,-123.7790819,0.190572389
1986,West Coast Triennial,Allosmerus elongatus,47.16932761,0.700562513,-124.7966366,0.202343471
1986,West Coast Triennial,Alosa sapidissima,47.80114929,0.509660347,-125.1740626,0.124063121
1986,West Coast Triennial,Anoplopoma fimbria,43.6451537,0.667894763,-124.5237663,0.129396665
1986,West Coast Triennial,Aphroditidae spp.,47.17282481,0.690612484,-125.0240868,0.172690579
1986,West Coast Triennial,Apristurus brunneus,43.20341527,0.749807831,-124.5881756,0.138191237
1986,West Coast Triennial,Asterozoa spp.,41.64435974,0.760842173,-124.0185688,0.148836775
1986,West Coast Triennial,Atheresthes stomias,47.37300368,0.292195285,-125.0983861,0.07735124
1986,West Coast Triennial,Bathyraja spp.,45.2772189,0.659169869,-124.7459698,0.126368236
1986,West Coast Triennial,Brachiopoda spp.,39.66865678,1.021668186,-123.9447778,0.123569878
1986,West Coast Triennial,Cancer productus,38.13812188,0.868689968,-123.1414029,0.514604495
1986,West Coast Triennial,Careproctus melanurus,44.37278787,0.358398454,-124.6872439,0.037584372
1986,West Coast Triennial,Chilara taylori,40.79845449,0.77801933,-124.0158223,0.190390264
1986,West Coast Triennial,Citharichthys sordidus,44.41740069,0.768181165,-124.3727453,0.171858114
1986,West Coast Triennial,Clupea pallasii,46.64665596,0.925681466,-124.869154,0.220116371
1986,West Coast Triennial,Cottidae spp.,44.6552918,0.593923298,-124.639807,0.130911799
1986,West Coast Triennial,Cryptacanthodes giganteus,43.50048387,NaN,-124.7177419,NaN
1986,West Coast Triennial,Decapodiformes spp.,43.27793702,1.037929945,-124.5975262,0.170554452
1986,West Coast Triennial,Echinacea spp.,41.90654571,0.854827955,-124.0931989,0.171772577
1986,West Coast Triennial,Engraulis mordax,42.76183352,2.34938383,-123.7790989,0.434327033
1986,West Coast Triennial,Eopsetta jordani,45.78567054,0.723484386,-124.7831721,0.14604162
1986,West Coast Triennial,Fusitriton oregonensis,47.55528254,0.955361859,-125.1230857,0.289205604
1986,West Coast Triennial,Gadus chalcogrammus,48.23870245,0.197398229,-125.38465,0.066211971
1986,West Coast Triennial,Gadus macrocephalus,47.75040883,0.320213289,-125.1299454,0.11257887
1986,West Coast Triennial,Galeorhinus galeus,40.07114866,3.060816761,-123.3341707,0.549924703
1986,West Coast Triennial,Gastropoda spp.,44.66937805,2.624778403,-124.3775986,0.72257059
1986,West Coast Triennial,Genyonemus lineatus,37.88109435,0.278152114,-122.9540088,0.198859884
1986,West Coast Triennial,Glyptocephalus zachirus,43.05600644,0.588237859,-124.2822309,0.108768358
1986,West Coast Triennial,Gorgonocephalus eucnemis,43.98912806,0.582297517,-124.5056835,0.093422256
1986,West Coast Triennial,Hexagrammos decagrammus,45.26208165,0.655574555,-124.4931652,0.056700535
1986,West Coast Triennial,Hexanchus griseus,46.9446737,2.040322861,-124.5800578,0.306540834
1986,West Coast Triennial,Hippoglossoides elassodon,47.89130181,0.293204506,-125.1929568,0.127779831
1986,West Coast Triennial,Hippoglossus stenolepis,45.91479937,0.625347774,-124.8741642,0.105802843
1986,West Coast Triennial,Holothuroidea spp.,45.85671337,0.792014823,-124.7972333,0.151656095
1986,West Coast Triennial,Hydrolagus colliei,46.8756333,0.576058689,-125.0360936,0.117875862
1986,West Coast Triennial,Icelinus filamentosus,46.11810765,0.54339347,-124.7514192,0.121238695
1986,West Coast Triennial,Isopsetta isolepis,48.29218288,0.493553568,-125.2086848,0.318839855
1986,West Coast Triennial,Lepidopsetta spp.,43.79749579,1.162700537,-124.3716058,0.245005573
1986,West Coast Triennial,Leptocottus armatus,47.43255474,NaN,-124.6533577,NaN
1986,West Coast Triennial,Loligo opalescens,41.0143661,1.003871351,-123.7003075,0.229204295
1986,West Coast Triennial,Lopholithodes foraminatus,45.37768373,0.959920642,-124.7636666,0.186124702
1986,West Coast Triennial,Lycodes cortezianus,43.07587406,0.634360401,-124.3864528,0.102044084
1986,West Coast Triennial,Lycodes diapterus,44.48978509,0.411146171,-124.6851007,0.054995934
1986,West Coast Triennial,Lycodes pacificus,44.42834408,0.459924568,-124.5974155,0.070607272
1986,West Coast Triennial,Lyopsetta exilis,44.12740007,0.561801553,-124.4913737,0.098638522
1986,West Coast Triennial,Merluccius productus,42.97565969,0.649060339,-124.2446789,0.129612764
1986,West Coast Triennial,Metacarcinus magister,42.59953354,0.788555024,-124.031703,0.139914867
1986,West Coast Triennial,Microgadus proximus,47.43507525,0.45080984,-125.1233581,0.131208975
1986,West Coast Triennial,Microstomus pacificus,42.5797242,0.574176048,-124.336568,0.109239836
1986,West Coast Triennial,Moroteuthis robusta,42.06280224,1.684805402,-124.2232777,0.296276782
1986,West Coast Triennial,Myctophidae spp.,44.4033656,0.289220154,-124.7446585,0.013830857
1986,West Coast Triennial,Nudibranchia spp.,43.11478854,1.192038222,-124.2808874,0.235661811
1986,West Coast Triennial,Octopodidae spp.,48.00990929,0.260840388,-125.1201623,0.120259671
1986,West Coast Triennial,Oncorhynchus kisutch,47.73277179,0.737089593,-125.1871021,0.242811672
1986,West Coast Triennial,Oncorhynchus tshawytscha,44.55669409,1.135259378,-124.4697214,0.260713304
1986,West Coast Triennial,Ophiodon elongatus,45.88665102,0.633558044,-124.8487699,0.11430657
1986,West Coast Triennial,Paguridae spp.,45.28887068,0.839077236,-124.7796007,0.155207768
1986,West Coast Triennial,Pandalopsis dispar,47.93754517,0.63643661,-125.3151311,0.114866445
1986,West Coast Triennial,Pandalus jordani,46.54999423,0.578327105,-124.9157842,0.117120649
1986,West Coast Triennial,Pandalus platyceros,45.03877595,0.823300928,-124.5974647,0.131508948
1986,West Coast Triennial,Parastichopus californicus,47.48849135,0.841724056,-125.0088317,0.363674319
1986,West Coast Triennial,Parophrys vetulus,44.13023937,0.733698997,-124.3620119,0.160429665
1986,West Coast Triennial,Pennatulacea spp.,46.57530303,0.410584865,-124.5983333,0.130536741
1986,West Coast Triennial,Platichthys stellatus,38.89772537,0.462338558,-123.584905,0.273008915
1986,West Coast Triennial,Pleuronichthys decurrens,40.52572022,1.274282224,-123.6203675,0.223603265
1986,West Coast Triennial,Porichthys notatus,37.81586082,0.402634033,-122.8836792,0.225792118
1986,West Coast Triennial,Porifera spp.,45.48867857,0.545612549,-124.649094,0.121217726
1986,West Coast Triennial,Psettichthys melanostictus,47.84013432,0.363131811,-124.9663314,0.208897395
1986,West Coast Triennial,Raja binoculata,45.2673798,0.886857101,-124.7078199,0.169957535
1986,West Coast Triennial,Raja inornata,38.447438,0.102041175,-123.3772284,0.083029109
1986,West Coast Triennial,Raja rhina,45.10920222,0.621692252,-124.7625362,0.098759291
1986,West Coast Triennial,Rossia pacifica,46.49855569,0.03499575,-124.4828242,0.096478444
1986,West Coast Triennial,Scyphozoa spp.,42.1530317,0.973471922,-123.9588628,0.206559257
1986,West Coast Triennial,Sebastes alutus,46.75722252,0.391062395,-124.8707843,0.085485794
1986,West Coast Triennial,Sebastes auriculatus,37.97339721,0.698597686,-122.9349543,0.309597929
1986,West Coast Triennial,Sebastes aurora,38.47,NaN,-123.6624138,NaN
1986,West Coast Triennial,Sebastes babcocki,45.00520741,0.975457481,-124.7245841,0.172052531
1986,West Coast Triennial,Sebastes brevispinis,44.04158168,1.043398391,-124.7795036,0.134965284
1986,West Coast Triennial,Sebastes caurinus,41.16843044,1.007604603,-124.1948218,0.327796429
1986,West Coast Triennial,Sebastes chlorostictus,39.61842993,0.6707976,-123.8250264,0.157805847
1986,West Coast Triennial,Sebastes crameri,44.66413697,0.586695721,-124.5062637,0.074530691
1986,West Coast Triennial,Sebastes diploproa,44.53292031,0.532436124,-124.4791354,0.069751503
1986,West Coast Triennial,Sebastes elongatus,43.96938721,0.628044376,-124.4834997,0.122066686
1986,West Coast Triennial,Sebastes entomelas,42.16262091,0.550473819,-124.5092992,0.063250214
1986,West Coast Triennial,Sebastes flavidus,44.85717387,0.811219226,-124.6245361,0.168045402
1986,West Coast Triennial,Sebastes goodei,39.19574229,0.422820558,-123.7315692,0.198586022
1986,West Coast Triennial,Sebastes helvomaculatus,43.28138037,0.549315791,-124.5996429,0.069585173
1986,West Coast Triennial,Sebastes jordani,41.35070335,0.205709938,-124.3764805,0.056967766
1986,West Coast Triennial,Sebastes maliger,46.82329054,0.870609605,-124.4712438,0.260232028
1986,West Coast Triennial,Sebastes paucispinis,41.60443344,0.584872541,-124.4856658,0.078496528
1986,West Coast Triennial,Sebastes pinniger,46.06422132,0.580999703,-124.8471589,0.09890471
1986,West Coast Triennial,Sebastes proriger,44.39866698,0.749105584,-124.7847884,0.099354033
1986,West Coast Triennial,Sebastes reedi,41.65453461,1.206737629,-124.5185004,0.129499895
1986,West Coast Triennial,Sebastes ruberrimus,44.74691994,1.147415149,-124.8245078,0.159010072
1986,West Coast Triennial,Sebastes rufus,38.44767442,NaN,-123.6174419,NaN
1986,West Coast Triennial,Sebastes saxicola,40.52353322,0.560654598,-124.0350817,0.138410578
1986,West Coast Triennial,Sebastes spp.,38.41226225,2.235439634,-122.5630256,0.716481507
1986,West Coast Triennial,Sebastes wilsoni,42.77443723,0.182165596,-124.5879378,0.015540083
1986,West Coast Triennial,Sebastes zacentrus,41.80763262,0.476907772,-124.4791365,0.055954944
1986,West Coast Triennial,Sebastolobus alascanus,45.41092614,0.416549939,-124.6988978,0.073283958
1986,West Coast Triennial,Solaster spp.,44.90782313,0.885794765,-124.3756631,0.099100857
1986,West Coast Triennial,Squalus suckleyi,42.83939735,1.09150461,-123.8005574,0.309285206
1986,West Coast Triennial,Thaleichthys pacificus,46.41282797,0.406152971,-124.8287035,0.098361051
1986,West Coast Triennial,Thaliacea spp.,48.40747525,NaN,-125.4582178,NaN
1986,West Coast Triennial,Torpedo californica,45.16902577,1.008121694,-124.591855,0.184111563
1986,West Coast Triennial,Trachurus symmetricus,44.94656799,0.755686204,-124.1755681,0.149559105
1986,West Coast Triennial,Xeneretmus latifrons,44.55959248,1.887963171,-124.3875466,0.259932377
1986,West Coast Triennial,Zalembius rosaceus,38.21401297,0.197129028,-123.2383984,0.139636597
1986,West Coast Triennial,Zaniolepis latipinnis,38.03075247,0.258154197,-123.1566916,0.152149327
1987,ALL,ALL,0.026166686,0.064738953,0.140993725,0.138181205
1987,Eastern Bering Sea,ALL,-0.085008743,0.0863196,-0.192972024,0.295761047
1987,Gulf of Alaska,ALL,-0.012740126,0.12475834,0.331840276,0.457349295
1987,Northeast US Fall,ALL,0.148386323,0.111654698,0.274900479,0.170964064
1987,Northeast US Spring,ALL,0.328457457,0.124091063,0.399743519,0.184314433
1987,Scotian Shelf,ALL,0.288220887,0.132067357,0.063551802,0.350131219
1987,Eastern Bering Sea,Actiniaria spp.,57.08473116,0.350620288,-166.0103655,1.083071272
1987,Eastern Bering Sea,Aforia circinata,57.78180104,0.487715009,-169.1893431,1.822878929
1987,Eastern Bering Sea,Ammodytes sp.,58.64863511,0.732031083,-164.8576599,2.632157089
1987,Eastern Bering Sea,Anarhichas orientalis,58.74550537,0.733413399,-165.2059754,2.637127468
1987,Eastern Bering Sea,Aphroditidae spp.,58.37572374,1.004055801,-173.6572581,2.46431995
1987,Eastern Bering Sea,Aplidium spp.,57.61119397,0.39794184,-164.9187381,1.40229798
1987,Eastern Bering Sea,Arctomelon stearnsii,55.71737345,NaN,-167.1326948,NaN
1987,Eastern Bering Sea,Argis dentata,57.72664923,0.377328222,-168.0168193,1.384583067
1987,Eastern Bering Sea,Argis lar,59.38642211,NaN,-171.0787614,NaN
1987,Eastern Bering Sea,Argis spp.,58.00564683,0.412460953,-168.5916365,1.738812658
1987,Eastern Bering Sea,Aspidophoroides monopterygius,57.61975759,0.392708193,-167.3601544,1.431172809
1987,Eastern Bering Sea,Asterias amurensis,57.88237032,0.317953057,-164.5574119,0.984741385
1987,Eastern Bering Sea,Atheresthes spp.,57.45578726,0.4696644,-168.998968,1.572025365
1987,Eastern Bering Sea,Bathymaster signatus,56.88350833,0.439556991,-166.9984559,1.64321112
1987,Eastern Bering Sea,Bathyraja spp.,57.88342459,0.434412018,-168.5930234,1.472321851
1987,Eastern Bering Sea,Beringius behringi,57.87121776,0.391471948,-169.7774653,1.296701322
1987,Eastern Bering Sea,Beringius spp.,58.19591152,1.447730465,-170.5965343,2.041566998
1987,Eastern Bering Sea,Bivalvia spp.,56.69876942,NaN,-164.3008264,NaN
1987,Eastern Bering Sea,Boltenia ovifera,57.58165774,0.500661558,-166.030668,1.533107021
1987,Eastern Bering Sea,Boreogadus saida,59.44304032,0.154410663,-171.3004199,0.604512716
1987,Eastern Bering Sea,Bryozoa spp.,57.5148579,0.474158455,-165.2246168,1.442250151
1987,Eastern Bering Sea,Buccinum angulosum,57.88906233,0.422122037,-168.4071268,1.776916921
1987,Eastern Bering Sea,Buccinum plectrum,58.49038828,0.358182459,-172.6368921,1.048718771
1987,Eastern Bering Sea,Buccinum polare,58.00685144,0.426267636,-166.4641025,1.705924324
1987,Eastern Bering Sea,Buccinum scalariforme,57.99605558,0.361727407,-169.0634561,1.634212082
1987,Eastern Bering Sea,Buccinum spp.,58.63537914,0.607726794,-168.8300223,1.741030154
1987,Eastern Bering Sea,Ceramaster japonicus,55.71737345,NaN,-167.1326948,NaN
1987,Eastern Bering Sea,Chionoecetes bairdi,57.43918849,0.302542934,-165.6799696,1.322812687
1987,Eastern Bering Sea,Chionoecetes opilio,58.66144337,0.333700407,-171.1668152,0.886281506
1987,Eastern Bering Sea,Chionoecetes spp.,57.54929107,0.447459752,-168.8597445,1.258690396
1987,Eastern Bering Sea,Chirona evermanni,56.7147455,1.120302387,-165.0528689,2.336173249
1987,Eastern Bering Sea,Chlamys spp.,56.69876942,NaN,-164.3008264,NaN
1987,Eastern Bering Sea,Ciliatoclinocardium ciliatum,57.5300838,0.430901251,-168.8562618,1.382016613
1987,Eastern Bering Sea,Clinocardium spp.,57.62856202,0.681731661,-167.3958578,1.788126072
1987,Eastern Bering Sea,Clinopegma magnum,57.80850402,0.497925659,-168.7792115,1.701021016
1987,Eastern Bering Sea,Clupea pallasii,58.81658096,0.458735824,-169.024467,1.77333634
1987,Eastern Bering Sea,Colus halli,58.52896263,0.535862984,-168.6537353,1.46464947
1987,Eastern Bering Sea,Colus herendeenii,58.4648164,0.505262273,-169.0452062,1.580495058
1987,Eastern Bering Sea,Colus spp.,57.15221711,1.006526258,-165.4443667,2.538337481
1987,Eastern Bering Sea,Crangon dalli,57.82347621,0.442217816,-167.1760968,1.547637639
1987,Eastern Bering Sea,Crangon spp.,58.73228395,0.357707725,-169.9968375,1.201824223
1987,Eastern Bering Sea,Crossaster papposus,59.51929507,0.214061455,-171.5989547,0.838043625
1987,Eastern Bering Sea,Cryptonatica russa,58.0526247,0.323585745,-165.2460445,2.357485906
1987,Eastern Bering Sea,Ctenodiscus crispatus,58.96536107,0.279240854,-174.2511247,0.444851582
1987,Eastern Bering Sea,Cucumaria fallax,56.78701554,0.153713704,-164.8303595,0.938593293
1987,Eastern Bering Sea,Cucumaria spp.,57.35603375,0.636863636,-163.3352853,0.9355719
